listing_id,date,num_reviews,reviewers
151199,2025-06-01,2,"127207678,340851549"
453094,2025-01-01,3,"665638933,224838427,16390858"
151199,2025-05-01,2,"458435896,298931481"
16580,2024-11-01,4,"42107937,15310771,662202455,659816191"
16580,2025-05-01,6,"85764836,7819747,238330558,252279941,683437582,138245467"
151199,2024-12-01,5,"254971168,2712819,161494455,227486266,272192570"
151199,2025-07-01,2,"67146710,332673584"
16580,2025-01-01,6,"138559199,438834750,539226327,2017801,69251291,149718738"
267652,2025-03-01,1,65521098
453094,2024-09-01,1,85706556
151199,2025-03-01,1,207611876
16580,2025-07-01,5,"583181230,121309762,401007019,656209018,2703242"
57874,2025-03-01,1,667482522
151199,2025-02-01,3,"83636796,540554561,40427764"
16580,2024-09-01,5,"65888685,49847321,30685797,86895499,18348026"
57166,2024-11-01,1,165107877
57874,2024-10-01,1,564464750
453094,2025-06-01,3,"32982999,18179420,1521060"
453094,2024-12-01,1,292653993
940116,2025-06-01,1,193517427
148825,2025-05-01,1,5403850
16821,2024-10-01,6,"121897058,4641216,129737801,65282269,46233603,205570777"
16821,2024-12-01,5,"135291055,223662484,19646566,517801025,52011283"
16821,2025-06-01,2,"480267444,49337681"
16821,2025-05-01,5,"529738937,174879950,219434656,61311273,559584709"
12940,2025-01-01,1,309111310
16821,2024-09-01,6,"178780897,3115550,117458927,47796274,91451282,81822782"
16821,2024-11-01,6,"81179441,123230666,527754537,5128949,191665251,426538330"
16821,2025-08-01,3,"3676380,154534046,109485205"
16821,2025-07-01,7,"475108852,73013550,177846982,93187098,472407522,562127556,663990480"
148825,2024-10-01,1,468628
12940,2024-10-01,1,157785168
940116,2024-11-01,1,64887175
16821,2025-03-01,5,"152968293,17015814,50553853,262392887,57099533"
16821,2025-01-01,2,"655866369,335920261"
12940,2025-05-01,1,353701095
16821,2025-04-01,8,"62192385,687826507,553313567,74231501,153959878,321718,28582466,69190255"
12940,2024-11-01,1,38472454
684808,2025-08-01,1,438657991
204065,2024-09-01,1,7900671
279857,2025-05-01,1,664727322
684808,2025-05-01,1,218712268
279857,2025-06-01,3,"67830787,146016062,5916773"
850338,2025-06-01,1,174727355
279857,2025-04-01,1,63775251
279857,2024-09-01,3,"180563343,171898130,72890425"
279857,2024-12-01,2,"779770,22936844"
279857,2024-10-01,2,"29331177,54275455"
279857,2025-07-01,3,"92683812,150914605,91477911"
853142,2024-12-01,1,271646681
6848,2025-04-01,1,179801712
684808,2024-09-01,1,508118764
684808,2024-10-01,1,357402461
6848,2024-10-01,1,173293905
204065,2024-11-01,1,178356383
279857,2025-01-01,3,"24757710,490656182,507307953"
279857,2025-02-01,3,"92079698,362288196,1276677"
279857,2025-08-01,1,692259672
279857,2024-11-01,2,"46661324,341557513"
31994,2024-12-01,3,"172073800,384377181,2137635"
253332,2025-03-01,1,9028604
106647,2024-10-01,1,10679309
500886,2024-09-01,1,33187252
191610,2024-12-01,3,"473931010,201169713,197286526"
191610,2025-03-01,2,"92307091,12193113"
837503,2025-01-01,1,556165330
31994,2024-10-01,1,53401449
837503,2025-02-01,1,536692961
253332,2025-06-01,1,295266992
607781,2025-06-01,1,340629481
607781,2025-05-01,1,417932718
191610,2024-10-01,2,"8737158,3531160"
253332,2025-05-01,1,56891723
31994,2024-09-01,3,"4368030,91243102,11907556"
31994,2025-03-01,4,"443121660,123964589,334421,682416757"
191610,2025-06-01,1,175326478
191610,2025-07-01,1,61672179
31994,2025-06-01,3,"108248,3268826,31256441"
607781,2024-11-01,1,56509703
837503,2024-09-01,1,247564888
189135,2024-12-01,5,"124964345,573505537,512351687,427023129,203989134"
837503,2024-11-01,1,448101923
500886,2024-10-01,3,"35363314,423682645,168751094"
253332,2024-12-01,2,"56891723,115379606"
82928,2024-09-01,1,230668
189135,2024-09-01,2,"179571509,5504367"
31994,2025-01-01,1,266132815
191610,2024-11-01,2,"309385071,31792931"
191610,2025-04-01,1,13268609
191610,2025-02-01,1,89684109
189135,2025-05-01,1,4694399
189135,2024-11-01,3,"40326825,80717864,251967379"
106647,2025-01-01,1,414449121
189135,2025-01-01,1,548044622
189135,2025-06-01,1,517512715
189135,2024-10-01,4,"321440742,57976218,290558618,427143292"
31994,2025-04-01,2,"12516598,52051426"
191610,2025-08-01,2,"9266492,153148593"
607781,2024-09-01,1,74499500
31994,2025-02-01,2,"108248,671794738"
82928,2024-12-01,1,143747034
253332,2025-04-01,1,680843750
191610,2025-05-01,1,2336572
253332,2024-10-01,1,252272961
31994,2025-07-01,2,"152532540,28842402"
31994,2024-11-01,1,521444375
848718,2025-07-01,1,277189922
848718,2025-05-01,1,70125766
18728,2024-11-01,1,15914713
698132,2024-12-01,5,"34815466,61636708,80065903,17381380,17954022"
848718,2025-06-01,3,"17301417,10924419,373573832"
698132,2025-05-01,3,"477275856,7273792,44228784"
848718,2024-11-01,1,28161488
116551,2024-11-01,1,481909957
848718,2025-03-01,1,42639457
848718,2025-04-01,3,"302110208,69288777,9558498"
698132,2025-02-01,1,460508628
18728,2024-10-01,1,4452677
848718,2024-12-01,3,"119422895,578953276,37383733"
939657,2025-03-01,1,163298398
698132,2025-03-01,1,220936874
294242,2025-05-01,2,"84630515,5562178"
698132,2025-06-01,4,"16003214,13426146,31530626,86378727"
939657,2025-01-01,1,324946547
939657,2025-04-01,1,474797632
698132,2025-08-01,1,514882679
848718,2025-08-01,3,"224502972,708693820,593825613"
116551,2025-01-01,1,108772257
294242,2025-06-01,1,55785112
698132,2024-09-01,3,"17783381,104033445,80345513"
698132,2024-10-01,2,"161175464,14492773"
698132,2024-11-01,3,"359798442,429973203,9479084"
698132,2025-07-01,1,23242361
698132,2025-01-01,1,36545583
698132,2025-04-01,3,"592950805,25897340,315598791"
