listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
302705,Wonderful Room on the UES 2,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/3206333/111e0199_original.jpg,19,1439222,Virginia,"","",true,40.7730,-73.9581,,,1,0.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Air conditioning,Kitchen,Hair dryer,Hot water,Iron,Dedicated workspace,Elevator,Heating",false,30,Flexible,USD,0,0,8,5.0,5.0,5.0,4.8,5.0,5.0,4.9,11893.0,11893.0,66.7,66.7,0.485,0.922,32.6,32.6,61.9,61.9,177,173,188,365,2709.0,2709.0,69.9,69.9,0.433,0.886,30.1,30.1,61.6,61.6,39,46,51,90
303264,FABULOUS & LARGE 2 BEDROOM IN NYC!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/30788551/6acde48d_original.jpg,37,1556814,Tammy,"","",true,40.8073,-73.9458,10,2,6,1.0,false,"TV,Washer,Cable TV,Dryer,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Hair dryer,Iron,Dedicated workspace,Coffee maker,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics",false,30,Strict,USD,200,0,8,4.67,4.8,5.0,4.1,4.4,4.6,4.2,5837.0,5837.0,242.4,242.4,0.071,0.084,16.0,16.0,18.8,18.8,26,54,339,365,921.0,921.0,230.1,230.1,0.044,0.082,10.2,10.2,18.8,18.8,4,41,86,90
305245,BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-305245/original/29e711c8-e49f-429c-9b51-32a38908bc64.jpeg,42,1556814,Tammy,"","",true,40.8056,-73.9480,9,2,4,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Portable fans,Pets allowed,Conditioner,Free street parking,Cleaning products,Indoor fireplace,Heating,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Bathtub,High chair,Window guards,Crib,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout,Dining table,Toaster",false,30,Strict,USD,300,0,10,4.57,4.9,4.3,4.5,4.3,4.5,4.0,3000.0,3000.0,259.0,259.0,0.03,0.04,8.2,8.2,10.9,10.9,11,90,354,365,0.0,0.0,258.9,258.9,0.0,0.0,0.0,0.0,0.0,0.0,0,59,90,90
310325,Large Sunny Bedroom with Bay Window,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/3294639/c6172826_original.jpg,49,745069,Kimberly,"","",false,40.8236,-73.9460,,,1,0.0,false,"Smoke alarm,Wifi,Carbon monoxide alarm,Elevator,Bed linens,Kitchen,Heating",false,30,Moderate,USD,0,0,32,4.2,4.0,4.8,3.8,4.7,4.2,4.1,3079.0,3079.0,70.1,70.1,0.104,0.124,8.4,8.4,10.0,10.0,38,58,327,365,0.0,0.0,58.1,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0,58,90,90
310524,Clinton Hill Duplex near Pratt w/Huge Patio!,Private room in condo,private_room,https://a0.muscache.com/im/pictures/eee6b975-7d30-4b75-a8f8-982b5fdd1763.jpg,28,1597481,Mary,"","",true,40.6953,-73.9606,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Portable fans,Mini fridge,Elevator,Free street parking,Outdoor furniture,Drying rack for clothing,Heating,Coffee,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Bathtub,Baby bath,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Backyard,Long term stays allowed,Baking sheet,Toaster",false,2,Strict,USD,60,25,166,4.9,4.9,5.0,4.7,5.0,4.8,4.8,40997.0,40997.0,157.0,157.0,0.712,0.0,112.3,112.3,0.0,0.0,260,0,105,365,10586.0,10586.0,158.3,158.3,0.733,0.0,117.6,117.6,0.0,0.0,66,0,24,90
314982,Share in NYC's trendy East Village,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-314982/original/7c85c035-391f-45df-ab29-db8c7c3ccc00.jpg,46,1617817,Christopher,"","",false,40.7322,-73.9868,,,1,0.0,false,"TV,Wifi,Kitchen,Paid parking off premises,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Moderate,USD,0,50,189,4.72,4.8,4.9,4.7,4.9,4.9,4.7,4052.0,4052.0,97.2,97.2,0.118,0.391,11.1,11.1,36.8,36.8,43,255,322,365,345.0,345.0,90.5,90.5,0.044,0.286,3.8,3.8,24.6,24.6,4,76,86,90
318021,Room in Huge 1200sf W Harlem Suite,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/8191291/0d4d7293_original.jpg,43,1632149,Michael,"","",true,40.8027,-73.9532,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron",false,30,Moderate,USD,40,0,102,4.97,5.0,5.0,5.0,5.0,4.8,5.0,23172.0,23172.0,101.7,101.7,0.619,0.683,63.5,63.5,70.0,70.0,226,34,139,365,4772.0,4772.0,101.6,101.6,0.522,0.588,53.0,53.0,59.6,59.6,47,10,43,90
321136,Private Studio Near Columbia Presbyterian Hospital,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzIxMTM2/original/e5b22a85-4a2c-4cf4-9f69-d33a2bbaefb1.jpeg,43,1644999,Candice,"","",true,40.8325,-73.9447,2,,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Ceiling fan,Elevator,Free street parking,Laundromat nearby,Cleaning products,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Bathtub,Blender,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Long term stays allowed,Dining table,Baking sheet",false,30,Firm,USD,0,0,82,4.86,4.9,4.9,4.9,5.0,4.7,4.8,42200.0,42200.0,217.6,217.6,0.499,0.746,115.6,115.6,173.0,173.0,182,121,183,365,0.0,0.0,212.8,212.8,0.0,0.0,0.0,0.0,0.0,0.0,0,72,90,90
322037,"Luxury Williamsburg, Brooklyn LOFT",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/49672661/69ee5db7_original.jpg,18,1649300,James,"","",false,40.7192,-73.9582,5,1,4,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Children’s dinnerware,Pets allowed,Elevator,Free street parking,Coffee maker,Refrigerator,Dishes and silverware,Heating,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bathtub",false,30,Moderate,USD,80,0,291,4.82,4.8,4.8,4.7,4.9,5.0,4.7,15203.0,15203.0,257.1,257.1,0.156,0.399,41.7,41.7,106.3,106.3,57,222,308,365,2965.0,2965.0,236.1,236.1,0.133,0.333,32.9,32.9,82.4,82.4,12,54,78,90
325429,Upper East 1 BDRM Great Location!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-325429/original/0c317dcf-6154-454f-b97f-5ca7ef89bb49.jpeg,12,92788,Sara,"","",false,40.7753,-73.9511,2,1,1,1.0,false,"TV,Children’s books and toys,Wifi,Air conditioning,Kitchen,Paid parking off premises,Ceiling fan,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,First aid kit,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer",false,30,Strict,USD,150,20,162,4.8,4.9,4.8,4.8,4.9,4.9,4.7,2363.0,2363.0,196.4,196.4,0.033,0.0,6.5,6.5,0.0,0.0,12,0,353,365,176.0,176.0,181.4,181.4,0.011,0.0,2.0,2.0,0.0,0.0,1,0,89,90
328744,"Beautiful 2bd Apt near BK Museum, Crown Heights",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-328744/original/eb9e3783-d915-4004-baf2-30d0e2d0bdfc.jpeg,74,890215,Duane,"","",false,40.6676,-73.9584,4,2,3,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Ceiling fan,Hot water,Body soap,Conditioner,Bed linens,Free street parking,Laundromat nearby,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Private entrance,Toaster,Bathtub",false,30,Strict,USD,0,0,144,4.86,4.9,4.9,4.9,4.9,4.7,4.7,6205.0,6205.0,276.6,276.6,0.06,0.064,17.0,17.0,18.1,18.1,22,23,343,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
333323,Cozy bedroom near Times Square,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/63904224/742b1787_original.jpg,19,1698391,Patrick,"","",false,40.7627,-73.9936,,,1,0.0,false,"Stove,Smoke alarm,Wifi,Air conditioning,Kitchen,Essentials,Hair dryer,Hot water,Iron,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven",false,30,Moderate,USD,0,0,186,4.75,4.8,4.9,4.6,4.8,4.9,4.7,13226.0,13226.0,86.4,86.4,0.414,0.702,36.2,36.2,61.5,61.5,151,150,214,365,807.0,807.0,85.4,85.4,0.1,0.5,9.0,9.0,44.8,44.8,9,72,81,90
336055,Clean Quiet Room NYC Accessible,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/bebd2a5b-d513-4c19-bee2-88bd14c3585f.jpg,13,1251372,Marcia,"","",false,40.8665,-73.8219,,,1,0.0,false,"TV,Washer,Cable TV,Dryer,Wifi,Air conditioning,Kitchen,Room-darkening shades,Hangers,Hot water,Elevator,Bed linens,Cleaning products,Bathtub,Heating,Clothing storage",false,30,Strict,USD,0,10,21,4.78,4.9,4.8,4.8,4.9,4.4,4.8,3906.0,3906.0,41.2,41.2,0.288,0.61,10.7,10.7,22.7,22.7,105,193,260,365,0.0,0.0,46.2,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0,89,90,90
342995,Unique private room and bathroom in Brownstone,Private room in condo,private_room,https://a0.muscache.com/im/pictures/566cb79f-f756-487f-97bf-f48f44f27468.jpg,16,1740216,Laura,"","",false,40.8132,-73.9419,,,1,0.0,false,"TV,Baby safety gates,Children’s books and toys,Window guards,Wifi,Air conditioning,Babysitter recommendations,Crib,Kitchen,Room-darkening shades,Paid parking off premises,Children’s dinnerware,Hot water,Free street parking,Outdoor furniture,Coffee maker,Refrigerator,Dishes and silverware,Heating,Washer,Dryer,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Hangers,Hair dryer,Iron,Outdoor dining area,Bathtub",false,30,Strict,USD,50,0,95,4.8,4.8,4.9,4.7,4.9,4.6,4.7,1710.0,1710.0,130.7,130.7,0.036,0.041,4.7,4.7,5.4,5.4,13,51,352,365,0.0,0.0,135.7,135.7,0.0,0.0,0.0,0.0,0.0,0.0,0,27,90,90
343276,Large Private Midtown Room!,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/5960341c-2dcb-44af-b553-f44f97f955e8.jpg,9,1732559,Jesse,"","",true,40.7562,-73.9946,,,2,0.0,false,"Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Fire extinguisher,Essentials,Shampoo,Paid parking off premises,Lock on bedroom door,Hangers,Hair dryer,Hot water,Dedicated workspace,Bed linens,Private entrance,Refrigerator,Heating",true,4,Strict,USD,25,19,251,4.89,4.9,5.0,4.9,5.0,4.9,4.9,37056.0,37056.0,141.5,141.5,0.715,0.882,101.5,101.5,125.2,125.2,261,69,104,365,5890.0,5890.0,135.9,135.9,0.467,0.75,65.4,65.4,105.2,105.2,42,34,48,90
353317,Lower East Side 1bedroom apt in NYC,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/4684733/c9037f0f_original.jpg,15,314377,Marc,"","",false,40.7148,-73.9906,,,1,0.0,false,"Stove,Wine glasses,Smoke alarm,Wifi,Air conditioning,Kitchen,Essentials,Long term stays allowed,Shampoo,Hot water kettle,Books and reading material,Hot water,Record player,Freezer,Sound system,Refrigerator,Toaster,Dishes and silverware,Heating,Cooking basics,Oven",false,30,Strict,USD,0,25,162,4.4,4.5,4.4,4.3,4.3,4.8,4.4,2471.0,2471.0,118.3,118.3,0.06,0.0,6.8,6.8,0.0,0.0,22,0,343,365,255.0,255.0,128.5,128.5,0.022,0.0,2.8,2.8,0.0,0.0,2,0,88,90
373618,"Designer’s loft, roof deck best W’burg",Private room in loft,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-373618/original/cd61044b-fe86-4b9d-a261-3a3f7c32b060.jpg,29,1879389,Christina,"","",true,40.7194,-73.9601,2,1,1,1.0,false,"Wifi,Air conditioning,Kitchen,Free parking on premises,Bikes,Paid parking off premises,Books and reading material,Portable fans,Hot water,Body soap,Conditioner,Bed linens,Extra pillows and blankets,Free street parking,Hammock,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Clothing storage,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub",false,3,Strict,USD,0,40,162,4.96,5.0,5.0,5.0,5.0,5.0,4.8,44751.0,44751.0,300.7,300.7,0.425,0.0,122.6,122.6,0.0,0.0,155,0,210,365,4832.0,4832.0,351.1,351.1,0.156,0.0,53.7,53.7,0.0,0.0,14,0,76,90
385824,New York City- Riverdale Modern two bedrooms unit,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/151009bd-ce00-4575-a969-af9b1b0f6d22.jpg,17,1931205,Orit,"","",false,40.8810,-73.9170,2,2,4,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Conditioner,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Heating,Paid parking on premises,Coffee,Clothing storage,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Bathtub,Baby bath,High chair,Children’s books and toys,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Backyard,Long term stays allowed",false,30,Strict,USD,195,0,146,4.74,4.8,4.8,4.8,4.9,4.9,4.7,2287.0,2287.0,193.5,193.5,0.03,0.0,6.3,6.3,0.0,0.0,11,0,354,365,0.0,0.0,178.5,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
386744,Great room priv/bathrm Eastside location 70's ST,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/4355592/4c7e8a99_original.jpg,6,1935291,Cristina,"","",false,40.7700,-73.9584,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Essentials,Hangers,Hair dryer,Hot water,Iron,Dedicated workspace,Elevator,Heating",false,30,Strict,USD,0,0,105,4.66,4.7,4.9,4.6,4.9,4.9,4.7,1582.0,1582.0,128.8,128.8,0.033,0.046,4.3,4.3,6.0,6.0,12,102,353,365,0.0,0.0,134.7,134.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
387666,Historic townhouse in convenient location,Private room in home,private_room,https://a0.muscache.com/im/pictures/96a17d15-09b7-44da-a977-85c5b6092659.jpg,11,1939728,Michael & Aleksandra,"","",true,40.8352,-73.9384,,2,3,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",false,30,Strict,USD,30,25,14,4.86,4.7,4.9,4.6,4.9,4.8,4.6,5413.0,5413.0,94.8,94.8,0.184,0.284,14.8,14.8,22.9,22.9,67,129,298,365,4883.0,4883.0,77.5,77.5,0.689,0.775,54.3,54.3,61.0,61.0,62,10,28,90
411918,"Apartment in Crown Heights, BKLYN",Entire home,entire_home,https://a0.muscache.com/im/pictures/7197180/c042c8a1_original.jpg,15,2050338,Verena,"","",false,40.6713,-73.9431,6,3,4,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Smoke alarm,BBQ grill,Shower gel,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Outdoor dining area,Freezer,Private entrance,Toaster",false,30,Moderate,USD,0,0,188,4.77,4.8,4.9,4.7,4.9,4.6,4.8,11230.0,11230.0,184.2,184.2,0.156,0.337,30.8,30.8,66.4,66.4,57,196,308,365,1006.0,1006.0,153.4,153.4,0.067,0.375,11.2,11.2,62.9,62.9,6,74,84,90
417685,Bright and Quiet 2 BR in Park Slope,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6476007/d1f5f822_original.jpg,14,85006178,Alain,"","",false,40.6648,-73.9778,4,2,3,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Portable fans,Conditioner,Free street parking,Laundromat nearby,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Private entrance,Bathtub,Baby safety gates,Children’s books and toys,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Luggage dropoff allowed,Dining table,Toaster",false,30,Firm,USD,0,0,355,4.71,4.8,4.9,4.8,4.9,5.0,4.7,38026.0,38026.0,149.4,149.4,0.69,0.724,104.2,104.2,109.3,109.3,252,17,113,365,9608.0,9608.0,152.3,152.3,0.7,0.863,106.8,106.8,131.6,131.6,63,17,27,90
425423,CLEAN COMFY ROOM NYC ACCESSIBLE!!,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-425423/original/937bd364-5e5f-4866-a0eb-1740a084acd1.jpeg,16,1251372,Marcia,"","",false,40.8664,-73.8205,,,1,0.0,false,"TV,Blender,Wifi,Air conditioning,Kitchen,Room-darkening shades,Books and reading material,Hot water,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Hangers,Dining table,Dedicated workspace,Baking sheet,Freezer,Bathtub",false,30,Strict,USD,0,10,24,4.74,4.8,4.6,4.3,4.8,4.5,4.5,6401.0,6401.0,40.3,40.3,0.419,0.648,17.5,17.5,27.1,27.1,153,129,212,365,2105.0,2105.0,48.5,48.5,0.467,0.568,23.4,23.4,28.4,28.4,42,16,48,90
431865,Elegant Uptown Historic District Garden Suite,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-431865/original/69463c07-2b77-450e-afaf-a4e825c9463c.jpeg,60,361855,Kurt,"","",true,40.8341,-73.9395,2,2,3,1.0,false,"TV,Cable TV,Wifi,Waterfront,Air conditioning,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Ceiling fan,Pets allowed,Record player,Conditioner,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Outdoor kitchen,Private entrance,Children’s books and toys,Window guards,Room-darkening shades,Bikes,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",true,4,Moderate,USD,100,0,145,4.93,4.9,5.0,4.9,5.0,4.9,4.8,66468.0,66468.0,365.1,365.1,0.496,0.0,182.1,182.1,0.0,0.0,181,0,184,365,15893.0,15893.0,391.6,391.6,0.444,0.0,176.6,176.6,0.0,0.0,40,0,50,90
433414,Spacious & Sunny in Prime Brooklyn,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/27383171/3e65319c_original.jpg,22,287733,David,"","",true,40.6857,-73.9678,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Elevator,Free street parking,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron",true,30,Strict,USD,0,0,117,4.86,4.8,4.9,4.6,4.9,4.9,4.7,19727.0,19727.0,150.9,150.9,0.353,0.741,54.0,54.0,113.4,113.4,129,191,236,365,0.0,0.0,150.2,150.2,0.0,0.0,0.0,0.0,0.0,0.0,0,81,90,90
437352,Lovely 2 BR in Brooklyn's Nicest Area,Entire condo,entire_home,https://a0.muscache.com/im/pictures/ffc6016a-9cd0-4408-9bda-07d59ac01b9e.jpg,17,290662,Seth,"","",true,40.6690,-73.9888,3,2,2,1.0,false,"Blender,Wifi,Air conditioning,Kitchen,Hot water kettle,Portable fans,Hot water,Body soap,Record player,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Shower gel,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Bathtub",false,115,Firm,USD,18985,105,24,4.96,5.0,5.0,4.6,5.0,5.0,5.0,11051.0,11051.0,127.1,127.1,0.236,0.683,30.3,30.3,87.7,87.7,86,239,279,365,7386.0,7386.0,130.5,130.5,0.633,0.663,82.1,82.1,85.9,85.9,57,4,33,90
442636,"Private,Affordable, 20 min to NYC!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3dce3572-ccbe-4d24-af89-0bf7fa03b18b.jpg,37,1655939,Joris,"","",false,40.6990,-73.9030,4,1,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Room-darkening shades,Pets allowed,Hot water,Bed linens,Free street parking,Laundromat nearby,Microwave,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Toaster",false,30,Strict,USD,70,0,330,4.73,4.9,4.9,4.7,4.9,4.5,4.8,3381.0,3381.0,72.7,72.7,0.126,0.272,9.3,9.3,20.0,20.0,46,196,319,365,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
450577,1 bdrm brownstone-west 70's-1 block Central Park,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5239369/f3c043e0_original.jpg,10,2237267,Marjorie,"","",false,40.7769,-73.9767,2,1,2,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Books and reading material,Ceiling fan,Hot water,Body soap,Conditioner,Bed linens,Extra pillows and blankets,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub",false,30,Moderate,USD,150,0,136,4.8,4.8,5.0,4.8,5.0,5.0,4.7,10685.0,10685.0,210.7,210.7,0.132,0.159,29.3,29.3,35.5,35.5,48,64,317,365,389.0,389.0,206.0,206.0,0.022,0.077,4.3,4.3,15.0,15.0,2,64,88,90
453094,Bedroom With Own Bathroom and Backyard,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-453094/original/926cfc62-9dfa-414b-a9ff-54fcd848d581.jpeg,23,137814,Waldemar,"","",false,40.6883,-73.9638,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Smoking allowed,Hot water,Free street parking,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Backyard,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron",true,2,Moderate,USD,0,40,545,4.51,4.6,4.8,4.4,4.8,4.8,4.6,28920.0,28920.0,108.8,108.8,0.726,0.0,79.2,79.2,0.0,0.0,265,0,100,365,7012.0,7012.0,118.2,118.2,0.644,0.0,77.9,77.9,0.0,0.0,58,0,32,90
