City,Region,Country,Date,listings_url,geojson_url
Rome,Lazio,Italy,2025-03-05,https://data.insideairbnb.com/italy/lazio/rome/2025-03-05/data/listings.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2025-03-05/visualisations/neighbourhoods.geojson
Rome,Lazio,Italy,2024-12-12,https://data.insideairbnb.com/italy/lazio/rome/2024-12-12/data/listings.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2024-12-12/visualisations/neighbourhoods.geojson
Rotterdam,South Holland,The Netherlands,2025-09-25,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-09-25/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-09-25/visualisations/neighbourhoods.geojson
Rotterdam,South Holland,The Netherlands,2025-06-23,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-06-23/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-06-23/visualisations/neighbourhoods.geojson
Rotterdam,South Holland,The Netherlands,2025-03-17,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-03-17/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-03-17/visualisations/neighbourhoods.geojson
Rotterdam,South Holland,The Netherlands,2024-12-23,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2024-12-23/visualisations/neighbourhoods.geojson
"Salem, OR, Oregon, United States",,,2025-09-25,https://data.insideairbnb.com/united-states/or/salem-or/2025-09-25/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2025-09-25/visualisations/neighbourhoods.geojson
"Salem, OR, Oregon, United States",,,2025-06-22,https://data.insideairbnb.com/united-states/or/salem-or/2025-06-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2025-06-22/visualisations/neighbourhoods.geojson
"Salem, OR, Oregon, United States",,,2025-03-17,https://data.insideairbnb.com/united-states/or/salem-or/2025-03-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2025-03-17/visualisations/neighbourhoods.geojson
"Salem, OR, Oregon, United States",,,2024-12-23,https://data.insideairbnb.com/united-states/or/salem-or/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2024-12-23/visualisations/neighbourhoods.geojson
San Diego,California,United States,2025-06-21,https://data.insideairbnb.com/united-states/ca/san-diego/2025-06-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-diego/2025-06-21/visualisations/neighbourhoods.geojson
San Diego,California,United States,2025-03-16,https://data.insideairbnb.com/united-states/ca/san-diego/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-diego/2025-03-16/visualisations/neighbourhoods.geojson
San Diego,California,United States,2024-12-23,https://data.insideairbnb.com/united-states/ca/san-diego/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-diego/2024-12-23/visualisations/neighbourhoods.geojson
San Francisco,California,United States,2025-09-01,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-09-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-09-01/visualisations/neighbourhoods.geojson
San Francisco,California,United States,2025-06-17,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-06-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-06-17/visualisations/neighbourhoods.geojson
San Francisco,California,United States,2025-03-01,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-03-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-03-01/visualisations/neighbourhoods.geojson
San Francisco,California,United States,2024-12-04,https://data.insideairbnb.com/united-states/ca/san-francisco/2024-12-04/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2024-12-04/visualisations/neighbourhoods.geojson
San Mateo County,California,United States,2025-09-25,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-09-25/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-09-25/visualisations/neighbourhoods.geojson
San Mateo County,California,United States,2025-06-22,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-06-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-06-22/visualisations/neighbourhoods.geojson
San Mateo County,California,United States,2025-03-17,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-03-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-03-17/visualisations/neighbourhoods.geojson
San Mateo County,California,United States,2024-12-23,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2024-12-23/visualisations/neighbourhoods.geojson
Santa Clara County,California,United States,2025-09-25,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-09-25/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-09-25/visualisations/neighbourhoods.geojson
Santa Clara County,California,United States,2025-06-23,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-06-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-06-23/visualisations/neighbourhoods.geojson
Santa Clara County,California,United States,2025-03-17,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-03-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-03-17/visualisations/neighbourhoods.geojson
Santa Clara County,California,United States,2024-12-23,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2024-12-23/visualisations/neighbourhoods.geojson
Santa Cruz County,California,United States,2025-06-28,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-06-28/visualisations/neighbourhoods.geojson
Santa Cruz County,California,United States,2025-03-28,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-03-28/visualisations/neighbourhoods.geojson
Santa Cruz County,California,United States,2024-12-31,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2024-12-31/visualisations/neighbourhoods.geojson
Santiago,Región Metropolitana de Santiago,Chile,2024-12-27,https://data.insideairbnb.com/chile/rm/santiago/2024-12-27/data/listings.csv.gz,https://data.insideairbnb.com/chile/rm/santiago/2024-12-27/visualisations/neighbourhoods.geojson
Seattle,Washington,United States,2025-06-21,https://data.insideairbnb.com/united-states/wa/seattle/2025-06-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/wa/seattle/2025-06-21/visualisations/neighbourhoods.geojson
Seattle,Washington,United States,2025-03-16,https://data.insideairbnb.com/united-states/wa/seattle/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/united-states/wa/seattle/2025-03-16/visualisations/neighbourhoods.geojson
Seattle,Washington,United States,2024-12-23,https://data.insideairbnb.com/united-states/wa/seattle/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/wa/seattle/2024-12-23/visualisations/neighbourhoods.geojson
Sevilla,Andalucía,Spain,2025-06-28,https://data.insideairbnb.com/spain/andalucía/sevilla/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2025-06-28/visualisations/neighbourhoods.geojson
Sevilla,Andalucía,Spain,2025-03-26,https://data.insideairbnb.com/spain/andalucía/sevilla/2025-03-26/data/listings.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2025-03-26/visualisations/neighbourhoods.geojson
Sevilla,Andalucía,Spain,2024-12-31,https://data.insideairbnb.com/spain/andalucía/sevilla/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/spain/andalucía/sevilla/2024-12-31/visualisations/neighbourhoods.geojson
Sicily,Sicilia,Italy,2025-06-27,https://data.insideairbnb.com/italy/sicilia/sicily/2025-06-27/data/listings.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2025-06-27/visualisations/neighbourhoods.geojson
Sicily,Sicilia,Italy,2025-03-26,https://data.insideairbnb.com/italy/sicilia/sicily/2025-03-26/data/listings.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2025-03-26/visualisations/neighbourhoods.geojson
Sicily,Sicilia,Italy,2024-12-30,https://data.insideairbnb.com/italy/sicilia/sicily/2024-12-30/data/listings.csv.gz,https://data.insideairbnb.com/italy/sicilia/sicily/2024-12-30/visualisations/neighbourhoods.geojson
Singapore,Singapore,Singapore,2025-09-28,https://data.insideairbnb.com/singapore/sg/singapore/2025-09-28/data/listings.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2025-09-28/visualisations/neighbourhoods.geojson
Singapore,Singapore,Singapore,2025-06-25,https://data.insideairbnb.com/singapore/sg/singapore/2025-06-25/data/listings.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2025-06-25/visualisations/neighbourhoods.geojson
Singapore,Singapore,Singapore,2025-03-21,https://data.insideairbnb.com/singapore/sg/singapore/2025-03-21/data/listings.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2025-03-21/visualisations/neighbourhoods.geojson
Singapore,Singapore,Singapore,2024-12-28,https://data.insideairbnb.com/singapore/sg/singapore/2024-12-28/data/listings.csv.gz,https://data.insideairbnb.com/singapore/sg/singapore/2024-12-28/visualisations/neighbourhoods.geojson
South Aegean,South Aegean,Greece,2025-09-23,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-09-23/data/listings.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-09-23/visualisations/neighbourhoods.geojson
South Aegean,South Aegean,Greece,2025-06-20,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-06-20/data/listings.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-06-20/visualisations/neighbourhoods.geojson
South Aegean,South Aegean,Greece,2025-03-16,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2025-03-16/visualisations/neighbourhoods.geojson
South Aegean,South Aegean,Greece,2024-12-21,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2024-12-21/data/listings.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2024-12-21/visualisations/neighbourhoods.geojson
Stockholm,Stockholms län,Sweden,2025-06-27,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2025-06-27/data/listings.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2025-06-27/visualisations/neighbourhoods.geojson
Stockholm,Stockholms län,Sweden,2025-03-23,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2025-03-23/data/listings.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2025-03-23/visualisations/neighbourhoods.geojson
Stockholm,Stockholms län,Sweden,2024-12-30,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2024-12-30/data/listings.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2024-12-30/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-08-31,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-08-31/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-08-31/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-07-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-07-30/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-07-30/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-06-28,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-06-28/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-05-31,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-05-31/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-05-31/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-04-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-04-30/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-04-30/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-03-28,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-03-28/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-02-23,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-02-23/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-02-23/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2025-01-31,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-01-31/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2025-01-31/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2024-12-31,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-12-31/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2024-11-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-11-30/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-11-30/visualisations/neighbourhoods.geojson
Sunshine Coast,Queensland,Australia,2024-10-30,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-10-30/data/listings.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2024-10-30/visualisations/neighbourhoods.geojson
Sydney,New South Wales,Australia,2025-06-10,https://data.insideairbnb.com/australia/nsw/sydney/2025-06-10/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/sydney/2025-06-10/visualisations/neighbourhoods.geojson
Sydney,New South Wales,Australia,2025-03-03,https://data.insideairbnb.com/australia/nsw/sydney/2025-03-03/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/sydney/2025-03-03/visualisations/neighbourhoods.geojson
Sydney,New South Wales,Australia,2024-12-08,https://data.insideairbnb.com/australia/nsw/sydney/2024-12-08/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/sydney/2024-12-08/visualisations/neighbourhoods.geojson
Taipei,Northern Taiwan,Taiwan,2025-06-29,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-06-29/data/listings.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-06-29/visualisations/neighbourhoods.geojson
Taipei,Northern Taiwan,Taiwan,2025-03-28,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-03-28/visualisations/neighbourhoods.geojson
Taipei,Northern Taiwan,Taiwan,2024-12-31,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2024-12-31/visualisations/neighbourhoods.geojson
Tasmania,Tasmania,Australia,2025-09-11,https://data.insideairbnb.com/australia/tas/tasmania/2025-09-11/data/listings.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2025-09-11/visualisations/neighbourhoods.geojson
Tasmania,Tasmania,Australia,2025-06-09,https://data.insideairbnb.com/australia/tas/tasmania/2025-06-09/data/listings.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2025-06-09/visualisations/neighbourhoods.geojson
Tasmania,Tasmania,Australia,2025-03-02,https://data.insideairbnb.com/australia/tas/tasmania/2025-03-02/data/listings.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2025-03-02/visualisations/neighbourhoods.geojson
Tasmania,Tasmania,Australia,2024-12-07,https://data.insideairbnb.com/australia/tas/tasmania/2024-12-07/data/listings.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2024-12-07/visualisations/neighbourhoods.geojson
The Hague,South Holland,The Netherlands,2025-09-25,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-09-25/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-09-25/visualisations/neighbourhoods.geojson
The Hague,South Holland,The Netherlands,2025-06-23,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-06-23/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-06-23/visualisations/neighbourhoods.geojson
The Hague,South Holland,The Netherlands,2025-03-18,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-03-18/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-03-18/visualisations/neighbourhoods.geojson
The Hague,South Holland,The Netherlands,2024-12-23,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2024-12-23/visualisations/neighbourhoods.geojson
Thessaloniki,Central Macedonia,Greece,2025-06-24,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-06-24/data/listings.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-06-24/visualisations/neighbourhoods.geojson
Thessaloniki,Central Macedonia,Greece,2025-03-18,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-03-18/data/listings.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2025-03-18/visualisations/neighbourhoods.geojson
Thessaloniki,Central Macedonia,Greece,2024-12-25,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2024-12-25/data/listings.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2024-12-25/visualisations/neighbourhoods.geojson
Tokyo,Kantō,Japan,2025-06-27,https://data.insideairbnb.com/japan/kantō/tokyo/2025-06-27/data/listings.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2025-06-27/visualisations/neighbourhoods.geojson
Tokyo,Kantō,Japan,2025-03-23,https://data.insideairbnb.com/japan/kantō/tokyo/2025-03-23/data/listings.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2025-03-23/visualisations/neighbourhoods.geojson
Tokyo,Kantō,Japan,2024-12-30,https://data.insideairbnb.com/japan/kantō/tokyo/2024-12-30/data/listings.csv.gz,https://data.insideairbnb.com/japan/kantō/tokyo/2024-12-30/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-09-11,https://data.insideairbnb.com/canada/on/toronto/2025-09-11/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-09-11/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-08-05,https://data.insideairbnb.com/canada/on/toronto/2025-08-05/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-08-05/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-07-05,https://data.insideairbnb.com/canada/on/toronto/2025-07-05/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-07-05/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-06-09,https://data.insideairbnb.com/canada/on/toronto/2025-06-09/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-06-09/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-05-03,https://data.insideairbnb.com/canada/on/toronto/2025-05-03/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-05-03/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-04-07,https://data.insideairbnb.com/canada/on/toronto/2025-04-07/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-04-07/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-03-02,https://data.insideairbnb.com/canada/on/toronto/2025-03-02/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-03-02/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-02-09,https://data.insideairbnb.com/canada/on/toronto/2025-02-09/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-02-09/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2025-01-09,https://data.insideairbnb.com/canada/on/toronto/2025-01-09/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2025-01-09/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2024-12-08,https://data.insideairbnb.com/canada/on/toronto/2024-12-08/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2024-12-08/visualisations/neighbourhoods.geojson
Toronto,Ontario,Canada,2024-11-07,https://data.insideairbnb.com/canada/on/toronto/2024-11-07/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2024-11-07/visualisations/neighbourhoods.geojson
Trentino,Trentino-Alto Adige/Südtirol,Italy,2025-06-29,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2025-06-29/data/listings.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2025-06-29/visualisations/neighbourhoods.geojson
Trentino,Trentino-Alto Adige/Südtirol,Italy,2025-03-28,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2025-03-28/visualisations/neighbourhoods.geojson
Trentino,Trentino-Alto Adige/Südtirol,Italy,2024-12-31,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/italy/trentino-alto-adige-südtirol/trentino/2024-12-31/visualisations/neighbourhoods.geojson
Twin Cities MSA,Minnesota,United States,2025-06-21,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-06-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-06-21/visualisations/neighbourhoods.geojson
Twin Cities MSA,Minnesota,United States,2025-03-16,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-03-16/visualisations/neighbourhoods.geojson
Twin Cities MSA,Minnesota,United States,2024-12-22,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2024-12-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2024-12-22/visualisations/neighbourhoods.geojson
Valencia,Valencia,Spain,2025-09-23,https://data.insideairbnb.com/spain/vc/valencia/2025-09-23/data/listings.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2025-09-23/visualisations/neighbourhoods.geojson
Valencia,Valencia,Spain,2025-06-20,https://data.insideairbnb.com/spain/vc/valencia/2025-06-20/data/listings.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2025-06-20/visualisations/neighbourhoods.geojson
Valencia,Valencia,Spain,2025-03-15,https://data.insideairbnb.com/spain/vc/valencia/2025-03-15/data/listings.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2025-03-15/visualisations/neighbourhoods.geojson
Valencia,Valencia,Spain,2024-12-21,https://data.insideairbnb.com/spain/vc/valencia/2024-12-21/data/listings.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2024-12-21/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-08-10,https://data.insideairbnb.com/canada/bc/vancouver/2025-08-10/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-08-10/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-07-09,https://data.insideairbnb.com/canada/bc/vancouver/2025-07-09/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-07-09/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-06-12,https://data.insideairbnb.com/canada/bc/vancouver/2025-06-12/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-06-12/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-05-08,https://data.insideairbnb.com/canada/bc/vancouver/2025-05-08/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-05-08/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-04-10,https://data.insideairbnb.com/canada/bc/vancouver/2025-04-10/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-04-10/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-03-05,https://data.insideairbnb.com/canada/bc/vancouver/2025-03-05/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-03-05/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-02-14,https://data.insideairbnb.com/canada/bc/vancouver/2025-02-14/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-02-14/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2025-01-13,https://data.insideairbnb.com/canada/bc/vancouver/2025-01-13/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2025-01-13/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2024-12-12,https://data.insideairbnb.com/canada/bc/vancouver/2024-12-12/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2024-12-12/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2024-11-10,https://data.insideairbnb.com/canada/bc/vancouver/2024-11-10/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2024-11-10/visualisations/neighbourhoods.geojson
Vancouver,British Columbia,Canada,2024-10-11,https://data.insideairbnb.com/canada/bc/vancouver/2024-10-11/data/listings.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2024-10-11/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-09-06,https://data.insideairbnb.com/switzerland/vd/vaud/2025-09-06/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-09-06/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-08-03,https://data.insideairbnb.com/switzerland/vd/vaud/2025-08-03/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-08-03/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-07-04,https://data.insideairbnb.com/switzerland/vd/vaud/2025-07-04/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-07-04/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-06-06,https://data.insideairbnb.com/switzerland/vd/vaud/2025-06-06/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-06-06/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-05-02,https://data.insideairbnb.com/switzerland/vd/vaud/2025-05-02/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-05-02/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-04-03,https://data.insideairbnb.com/switzerland/vd/vaud/2025-04-03/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-04-03/visualisations/neighbourhoods.geojson
Vaud,Vaud,Switzerland,2025-03-01,https://data.insideairbnb.com/switzerland/vd/vaud/2025-03-01/data/listings.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-03-01/visualisations/neighbourhoods.geojson
